No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
6580,2014,10,2,3,59,10,11,1013,NW,11.63,0,0
6581,2014,10,2,4,62,10,10,1012,NW,13.42,0,0
6582,2014,10,2,5,73,10,10,1012,NW,15.21,0,0
6583,2014,10,2,6,80,9,9,1013,NW,17,0,0
6584,2014,10,2,7,74,9,10,1013,NW,18.79,0,0
6585,2014,10,2,8,79,11,12,1013,NW,21.92,0,0
6586,2014,10,2,9,64,12,15,1013,cv,0.89,0,0
6587,2014,10,2,10,61,11,17,1013,NW,1.79,0,0
6588,2014,10,2,11,75,11,18,1013,cv,0.89,0,0
6589,2014,10,2,12,64,11,20,1012,NW,1.79,0,0
6590,2014,10,2,13,39,11,21,1012,cv,0.89,0,0
6591,2014,10,2,14,31,13,20,1011,SE,1.79,0,0
6592,2014,10,2,15,27,12,21,1011,cv,0.89,0,0
6593,2014,10,2,16,21,13,20,1012,SE,1.79,0,0
6594,2014,10,2,17,27,13,20,1012,SE,3.58,0,0
6595,2014,10,2,18,33,13,17,1013,SE,5.37,0,0
6596,2014,10,2,19,60,13,16,1014,SE,7.16,0,0
6597,2014,10,2,20,79,13,14,1014,cv,0.89,0,0
6598,2014,10,2,21,93,13,15,1015,SE,1.79,0,0
6599,2014,10,2,22,129,12,15,1016,SE,3.58,0,0
6600,2014,10,2,23,132,12,14,1016,SE,5.37,0,0
6601,2014,10,3,0,121,12,14,1016,cv,0.89,0,0
6602,2014,10,3,1,115,11,12,1017,cv,1.78,0,0
6603,2014,10,3,2,113,11,11,1017,NE,1.79,0,0
6604,2014,10,3,3,135,12,13,1017,cv,0.89,0,0
6605,2014,10,3,4,115,11,13,1017,cv,1.78,0,0
6606,2014,10,3,5,149,12,14,1017,cv,2.23,0,0
6607,2014,10,3,6,109,12,14,1017,NW,0.89,0,0
6608,2014,10,3,7,73,12,13,1018,NW,2.68,0,0
6609,2014,10,3,8,57,11,14,1019,NW,4.47,0,0
6610,2014,10,3,9,53,12,14,1019,cv,0.89,0,0
6611,2014,10,3,10,59,11,15,1019,NW,1.79,0,1
6612,2014,10,3,11,57,11,15,1019,cv,0.89,0,0
6613,2014,10,3,12,84,12,16,1018,cv,1.78,0,0
6614,2014,10,3,13,91,13,16,1017,cv,2.67,0,0
6615,2014,10,3,14,133,13,17,1017,SE,1.79,0,0
6616,2014,10,3,15,172,13,18,1016,SE,3.58,0,0
6617,2014,10,3,16,182,14,18,1016,SE,5.37,0,0
6618,2014,10,3,17,201,14,17,1016,SE,7.16,0,0
6619,2014,10,3,18,207,14,16,1017,NE,1.79,0,0
6620,2014,10,3,19,199,14,16,1017,cv,0.89,0,0
6621,2014,10,3,20,177,14,16,1017,cv,1.78,0,0
6622,2014,10,3,21,161,14,16,1018,cv,2.67,0,0
6623,2014,10,3,22,156,14,16,1018,cv,3.12,0,1
6624,2014,10,3,23,152,14,15,1018,SE,1.79,0,2
6625,2014,10,4,0,130,13,15,1017,SE,4.92,0,3
6626,2014,10,4,1,94,14,15,1017,SE,8.05,0,4
6627,2014,10,4,2,81,14,15,1017,SE,9.84,0,5
6628,2014,10,4,3,81,14,15,1017,SE,12.97,0,6
6629,2014,10,4,4,78,14,15,1017,SE,17.89,0,7
6630,2014,10,4,5,69,13,14,1017,SE,21.91,0,8
6631,2014,10,4,6,59,13,14,1018,SE,23.7,0,9
6632,2014,10,4,7,55,13,14,1018,SE,25.49,0,0
6633,2014,10,4,8,54,13,14,1019,SE,26.38,0,1
6634,2014,10,4,9,58,13,14,1019,SE,27.27,0,0
6635,2014,10,4,10,61,13,14,1020,NE,1.79,0,0
6636,2014,10,4,11,75,14,15,1019,NE,2.68,0,1
6637,2014,10,4,12,78,13,15,1019,SE,0.89,0,0
6638,2014,10,4,13,97,14,15,1019,cv,0.89,0,0
6639,2014,10,4,14,105,14,16,1018,SE,1.79,0,0
6640,2014,10,4,15,103,14,16,1019,NE,1.79,0,0
6641,2014,10,4,16,100,14,16,1019,cv,0.89,0,1
6642,2014,10,4,17,107,14,15,1019,cv,1.78,0,0
6643,2014,10,4,18,109,14,15,1020,cv,2.67,0,0
6644,2014,10,4,19,116,13,14,1020,SE,3.13,0,0
6645,2014,10,4,20,112,13,14,1021,SE,6.26,0,0
6646,2014,10,4,21,101,13,14,1022,SE,9.39,0,0
6647,2014,10,4,22,80,13,14,1023,SE,11.18,0,0
6648,2014,10,4,23,77,12,13,1023,SE,12.97,0,0
6649,2014,10,5,0,79,13,13,1023,cv,0.89,0,0
6650,2014,10,5,1,86,12,13,1023,SE,1.79,0,0
6651,2014,10,5,2,72,11,12,1023,cv,0.89,0,0
6652,2014,10,5,3,70,11,11,1022,SE,0.89,0,0
6653,2014,10,5,4,64,11,11,1023,SE,1.78,0,0
6654,2014,10,5,5,67,10,10,1023,NE,0.89,0,0
6655,2014,10,5,6,63,11,11,1024,NW,0.89,0,0
6656,2014,10,5,7,54,9,12,1024,NE,3.13,0,0
6657,2014,10,5,8,50,9,15,1025,NW,4.92,0,0
6658,2014,10,5,9,21,8,17,1025,NW,9.84,0,0
6659,2014,10,5,10,11,5,18,1025,NW,16.99,0,0
6660,2014,10,5,11,10,5,20,1025,NW,24.14,0,0
6661,2014,10,5,12,8,4,22,1024,NW,29.95,0,0
6662,2014,10,5,13,7,5,20,1024,NW,35.76,0,0
6663,2014,10,5,14,10,5,21,1024,NW,39.78,0,0
6664,2014,10,5,15,12,4,22,1023,NE,4.02,0,0
6665,2014,10,5,16,8,2,20,1024,NE,9.83,0,0
6666,2014,10,5,17,6,2,19,1024,NE,13.85,0,0
6667,2014,10,5,18,11,3,17,1024,NE,15.64,0,0
6668,2014,10,5,19,17,7,13,1025,NE,17.43,0,0
6669,2014,10,5,20,22,6,12,1026,NW,1.79,0,0
6670,2014,10,5,21,27,6,10,1026,NE,1.79,0,0
6671,2014,10,5,22,43,6,11,1027,NW,1.79,0,0
6672,2014,10,5,23,34,4,13,1027,cv,0.89,0,0
6673,2014,10,6,0,39,5,7,1027,cv,1.78,0,0
6674,2014,10,6,1,32,6,8,1027,NW,1.79,0,0
6675,2014,10,6,2,28,6,7,1027,cv,0.45,0,0
6676,2014,10,6,3,28,5,10,1027,NW,3.13,0,0
6677,2014,10,6,4,22,5,7,1026,cv,0.89,0,0
6678,2014,10,6,5,27,4,6,1026,NW,1.79,0,0
6679,2014,10,6,6,22,4,6,1027,NW,3.58,0,0
6680,2014,10,6,7,22,5,7,1027,NW,6.71,0,0
6681,2014,10,6,8,25,7,11,1027,NW,9.84,0,0
6682,2014,10,6,9,21,5,15,1027,NW,11.63,0,0
6683,2014,10,6,10,22,3,16,1027,NE,3.13,0,0
6684,2014,10,6,11,18,3,19,1026,cv,0.89,0,0
6685,2014,10,6,12,18,0,20,1025,cv,1.78,0,0
6686,2014,10,6,13,22,0,21,1024,SE,3.13,0,0
6687,2014,10,6,14,20,0,21,1023,SE,6.26,0,0
6688,2014,10,6,15,25,0,21,1022,SE,10.28,0,0
6689,2014,10,6,16,22,0,20,1021,SE,14.3,0,0
6690,2014,10,6,17,25,2,19,1021,SE,16.09,0,0
6691,2014,10,6,18,33,4,17,1021,SE,17.88,0,0
6692,2014,10,6,19,50,6,14,1021,SE,18.77,0,0
6693,2014,10,6,20,61,8,13,1021,SE,19.66,0,0
6694,2014,10,6,21,74,8,12,1021,cv,0.89,0,0
6695,2014,10,6,22,79,7,12,1021,cv,1.78,0,0
6696,2014,10,6,23,77,7,11,1021,SE,0.89,0,0
6697,2014,10,7,0,91,7,11,1021,SE,2.68,0,0
6698,2014,10,7,1,94,7,11,1020,SE,4.47,0,0
6699,2014,10,7,2,107,7,10,1020,NE,0.89,0,0
6700,2014,10,7,3,114,7,9,1020,cv,0.89,0,0
6701,2014,10,7,4,104,7,8,1020,NW,0.89,0,0
6702,2014,10,7,5,93,7,8,1020,NW,1.78,0,0
6703,2014,10,7,6,85,7,8,1020,NW,2.67,0,0
6704,2014,10,7,7,75,7,8,1021,cv,0.89,0,0
6705,2014,10,7,8,75,8,11,1021,NW,1.79,0,0
6706,2014,10,7,9,66,7,13,1022,NE,1.79,0,0
6707,2014,10,7,10,66,7,15,1021,NE,3.58,0,0
6708,2014,10,7,11,82,8,16,1021,cv,1.79,0,0
6709,2014,10,7,12,104,9,18,1020,cv,2.68,0,0
6710,2014,10,7,13,118,8,19,1019,cv,3.57,0,0
6711,2014,10,7,14,140,9,20,1019,cv,4.46,0,0
6712,2014,10,7,15,158,9,21,1018,SE,1.79,0,0
6713,2014,10,7,16,179,9,20,1018,SE,4.92,0,0
6714,2014,10,7,17,182,10,19,1018,SE,5.81,0,0
6715,2014,10,7,18,189,11,16,1018,cv,0.89,0,0
6716,2014,10,7,19,220,12,14,1019,cv,1.34,0,0
6717,2014,10,7,20,245,12,13,1019,SE,0.89,0,0
6718,2014,10,7,21,255,11,12,1019,NE,0.89,0,0
6719,2014,10,7,22,284,11,12,1020,cv,0.89,0,0
6720,2014,10,7,23,326,11,12,1020,cv,1.78,0,0
6721,2014,10,8,0,301,11,12,1020,cv,2.23,0,0
6722,2014,10,8,1,289,11,12,1020,cv,3.12,0,0
6723,2014,10,8,2,269,11,12,1020,cv,3.57,0,0
6724,2014,10,8,3,249,10,12,1020,NW,1.79,0,0
6725,2014,10,8,4,232,11,12,1019,NW,2.68,0,0
6726,2014,10,8,5,222,10,11,1020,NW,3.57,0,0
6727,2014,10,8,6,217,10,12,1019,NE,0.89,0,0
6728,2014,10,8,7,215,11,13,1020,NW,0.89,0,0
6729,2014,10,8,8,243,11,13,1020,NW,2.68,0,1
6730,2014,10,8,9,224,11,14,1021,NW,5.81,0,0
6731,2014,10,8,10,236,11,16,1021,cv,0.89,0,0
6732,2014,10,8,11,256,11,17,1020,SE,1.79,0,0
6733,2014,10,8,12,272,12,17,1019,NE,1.79,0,0
6734,2014,10,8,13,266,12,19,1019,cv,0.89,0,0
6735,2014,10,8,14,280,13,19,1018,SE,1.79,0,0
6736,2014,10,8,15,320,13,20,1017,SE,4.92,0,0
6737,2014,10,8,16,364,14,20,1017,cv,0.89,0,0
6738,2014,10,8,17,383,15,18,1017,NE,0.89,0,0
6739,2014,10,8,18,402,14,16,1017,NE,1.78,0,0
6740,2014,10,8,19,396,14,15,1018,NE,2.67,0,0
6741,2014,10,8,20,419,14,15,1018,cv,0.89,0,0
6742,2014,10,8,21,432,13,14,1019,NE,0.89,0,0
6743,2014,10,8,22,432,13,14,1019,cv,0.89,0,0
6744,2014,10,8,23,406,13,13,1019,cv,1.34,0,0
6745,2014,10,9,0,388,12,14,1019,NE,1.79,0,0
6746,2014,10,9,1,368,12,13,1019,cv,0.45,0,0
6747,2014,10,9,2,355,12,12,1019,NE,1.79,0,0
6748,2014,10,9,3,349,12,12,1018,NE,2.68,0,0
6749,2014,10,9,4,353,11,12,1019,SE,0.89,0,0
6750,2014,10,9,5,345,11,12,1019,NE,0.89,0,0
6751,2014,10,9,6,341,11,11,1019,NW,0.89,0,0
6752,2014,10,9,7,337,11,12,1020,cv,0.45,0,0
6753,2014,10,9,8,342,13,13,1020,NW,0.89,0,0
6754,2014,10,9,9,342,14,15,1021,NE,0.89,0,0
6755,2014,10,9,10,334,14,17,1021,cv,0.89,0,0
6756,2014,10,9,11,337,14,19,1021,NE,1.79,0,0
6757,2014,10,9,12,343,14,20,1020,cv,0.89,0,0
6758,2014,10,9,13,350,14,21,1019,cv,1.78,0,0
6759,2014,10,9,14,364,15,22,1019,cv,2.67,0,0
6760,2014,10,9,15,373,15,22,1018,SE,1.79,0,0
6761,2014,10,9,16,385,15,22,1018,cv,0.89,0,0
6762,2014,10,9,17,398,15,21,1018,cv,1.78,0,0
6763,2014,10,9,18,430,16,18,1019,cv,2.23,0,0
6764,2014,10,9,19,442,15,16,1019,cv,3.12,0,0
6765,2014,10,9,20,443,15,15,1020,NW,0.89,0,0
6766,2014,10,9,21,438,14,15,1020,NW,1.78,0,0
6767,2014,10,9,22,420,14,15,1021,cv,0.45,0,0
6768,2014,10,9,23,454,14,14,1021,cv,1.34,0,0
6769,2014,10,10,0,430,13,14,1021,cv,2.23,0,0
6770,2014,10,10,1,396,13,14,1022,NW,1.79,0,0
6771,2014,10,10,2,386,13,14,1022,SE,0.89,0,0
6772,2014,10,10,3,375,12,13,1022,cv,0.89,0,0
6773,2014,10,10,4,344,12,13,1022,NE,0.89,0,0
6774,2014,10,10,5,348,12,12,1022,cv,0.45,0,0
6775,2014,10,10,6,338,11,12,1022,NW,0.89,0,0
6776,2014,10,10,7,319,13,13,1023,NE,0.89,0,0
6777,2014,10,10,8,324,14,14,1024,cv,0.89,0,0
6778,2014,10,10,9,323,15,16,1024,cv,1.78,0,0
6779,2014,10,10,10,331,15,18,1024,SE,1.79,0,0
6780,2014,10,10,11,332,15,19,1024,SE,4.92,0,0
6781,2014,10,10,12,328,15,21,1023,cv,0.89,0,0
6782,2014,10,10,13,310,15,22,1022,SE,3.13,0,0
6783,2014,10,10,14,298,15,22,1021,SE,4.92,0,0
6784,2014,10,10,15,267,15,22,1021,SE,8.05,0,0
6785,2014,10,10,16,261,15,22,1020,SE,9.84,0,0
6786,2014,10,10,17,243,15,20,1020,SE,11.63,0,0
6787,2014,10,10,18,263,15,18,1020,NE,0.89,0,0
6788,2014,10,10,19,302,15,17,1020,SE,1.79,0,0
6789,2014,10,10,20,331,15,18,1021,SE,3.58,0,0
6790,2014,10,10,21,330,15,17,1021,SE,5.37,0,0
6791,2014,10,10,22,308,14,15,1021,cv,0.89,0,0
6792,2014,10,10,23,322,14,15,1021,cv,1.78,0,0
6793,2014,10,11,0,328,14,15,1021,SE,0.89,0,0
6794,2014,10,11,1,303,15,15,1021,SE,2.68,0,0
6795,2014,10,11,2,290,14,14,1021,cv,0.89,0,0
6796,2014,10,11,3,317,14,15,1021,cv,1.78,0,0
6797,2014,10,11,4,314,14,15,1020,SE,1.79,0,0
6798,2014,10,11,5,269,14,14,1020,SE,2.68,0,0
6799,2014,10,11,6,204,15,15,1021,cv,0.89,0,0
6800,2014,10,11,7,217,15,15,1021,SE,1.79,0,0
6801,2014,10,11,8,202,15,15,1021,SE,3.58,0,0
6802,2014,10,11,9,196,15,15,1022,SE,5.37,0,0
6803,2014,10,11,10,230,15,16,1022,SE,6.26,0,0
6804,2014,10,11,11,256,15,17,1021,SE,8.05,0,0
6805,2014,10,11,12,246,15,18,1021,SE,9.84,0,0
6806,2014,10,11,13,243,14,19,1020,cv,0.89,0,0
6807,2014,10,11,14,237,15,20,1020,cv,1.78,0,0
6808,2014,10,11,15,233,15,20,1020,NW,1.79,0,0
6809,2014,10,11,16,239,15,20,1021,NW,4.92,0,0
6810,2014,10,11,17,253,15,19,1021,NW,8.05,0,0
6811,2014,10,11,18,108,9,20,1022,NW,15.2,0,0
6812,2014,10,11,19,21,7,19,1024,NW,22.35,0,0
6813,2014,10,11,20,18,6,19,1025,NW,28.16,0,0
6814,2014,10,11,21,5,5,18,1026,NW,35.31,0,0
6815,2014,10,11,22,6,5,17,1026,NW,42.46,0,0
6816,2014,10,11,23,7,5,17,1027,NW,49.61,0,0
6817,2014,10,12,0,8,7,16,1028,NW,55.42,0,1
6818,2014,10,12,1,5,6,15,1028,NW,60.34,0,2
6819,2014,10,12,2,7,9,13,1028,NW,64.36,0,3
6820,2014,10,12,3,9,8,13,1029,NE,3.13,0,4
6821,2014,10,12,4,9,8,13,1029,NW,3.13,0,0
6822,2014,10,12,5,9,8,13,1029,NW,4.92,0,0
6823,2014,10,12,6,8,5,14,1030,NW,8.05,0,0
6824,2014,10,12,7,7,-4,16,1031,NW,16.1,0,0
6825,2014,10,12,8,4,-2,15,1032,NW,20.12,0,0
6826,2014,10,12,9,3,1,15,1033,NE,3.13,0,0
6827,2014,10,12,10,4,-3,16,1033,NE,7.15,0,0
6828,2014,10,12,11,6,-1,17,1033,NE,10.28,0,0
6829,2014,10,12,12,3,-3,18,1032,NE,15.2,0,0
6830,2014,10,12,13,5,-3,18,1031,NW,3.13,0,0
6831,2014,10,12,14,6,-4,18,1030,NW,8.05,0,0
6832,2014,10,12,15,6,-4,18,1030,NW,12.07,0,0
6833,2014,10,12,16,4,-1,16,1030,NW,13.86,0,0
6834,2014,10,12,17,7,-4,16,1030,NW,18.78,0,0
6835,2014,10,12,18,6,-4,16,1030,NW,23.7,0,0
6836,2014,10,12,19,7,-1,14,1030,NW,26.83,0,0
6837,2014,10,12,20,13,-1,13,1030,NW,29.96,0,0
6838,2014,10,12,21,8,0,12,1031,NW,33.09,0,0
6839,2014,10,12,22,10,0,10,1031,NW,37.11,0,0
6840,2014,10,12,23,10,-2,10,1031,NW,40.24,0,0
6841,2014,10,13,0,7,-3,8,1031,NW,42.03,0,0
6842,2014,10,13,1,5,-3,6,1031,NW,45.16,0,0
6843,2014,10,13,2,3,-3,6,1031,NW,48.29,0,0
6844,2014,10,13,3,3,-4,5,1030,NW,50.08,0,0
6845,2014,10,13,4,7,-4,5,1030,NW,51.87,0,0
6846,2014,10,13,5,9,-2,3,1030,NW,53.66,0,0
6847,2014,10,13,6,7,-2,3,1030,NE,1.79,0,0
6848,2014,10,13,7,5,-2,4,1030,NW,4.02,0,0
6849,2014,10,13,8,5,-2,11,1031,NW,5.81,0,0
6850,2014,10,13,9,7,-5,12,1031,NW,9.83,0,0
6851,2014,10,13,10,9,-8,14,1030,NW,13.85,0,0
6852,2014,10,13,11,8,-8,15,1029,NW,17.87,0,0
6853,2014,10,13,12,9,-9,16,1027,NW,21,0,0
6854,2014,10,13,13,9,-10,16,1026,NW,22.79,0,0
6855,2014,10,13,14,8,-9,17,1025,cv,1.79,0,0
6856,2014,10,13,15,10,-8,17,1024,cv,2.68,0,0
6857,2014,10,13,16,10,-8,17,1023,SE,1.79,0,0
6858,2014,10,13,17,8,-5,15,1023,SE,3.58,0,0
6859,2014,10,13,18,13,1,11,1023,SE,4.47,0,0
6860,2014,10,13,19,24,1,9,1023,SE,6.26,0,0
6861,2014,10,13,20,35,2,7,1023,cv,0.89,0,0
6862,2014,10,13,21,35,3,7,1024,cv,1.78,0,0
6863,2014,10,13,22,51,3,6,1023,cv,2.67,0,0
6864,2014,10,13,23,59,2,5,1023,cv,3.56,0,0
6865,2014,10,14,0,61,3,5,1023,cv,4.01,0,0
6866,2014,10,14,1,47,3,5,1023,NE,0.89,0,0
6867,2014,10,14,2,42,2,4,1023,cv,0.89,0,0
6868,2014,10,14,3,45,1,4,1022,NW,3.13,0,0
6869,2014,10,14,4,47,0,4,1022,NW,4.92,0,0
6870,2014,10,14,5,33,0,3,1022,NW,6.71,0,0
6871,2014,10,14,6,20,0,4,1022,cv,0.89,0,0
6872,2014,10,14,7,25,0,4,1022,NW,1.79,0,0
6873,2014,10,14,8,22,1,8,1022,NW,4.92,0,0
6874,2014,10,14,9,17,0,11,1022,NW,6.71,0,0
6875,2014,10,14,10,26,-1,14,1021,cv,0.89,0,0
6876,2014,10,14,11,28,0,16,1021,cv,1.78,0,0
6877,2014,10,14,12,31,0,18,1020,cv,3.57,0,0
6878,2014,10,14,13,46,-1,20,1018,SE,4.02,0,0
6879,2014,10,14,14,49,0,21,1017,SE,7.15,0,0
6880,2014,10,14,15,37,0,22,1016,SE,11.17,0,0
6881,2014,10,14,16,31,-1,21,1016,SE,15.19,0,0
6882,2014,10,14,17,31,0,20,1015,SE,18.32,0,0
6883,2014,10,14,18,54,0,19,1016,SE,21.45,0,0
6884,2014,10,14,19,67,1,18,1016,SE,26.37,0,0
6885,2014,10,14,20,75,2,16,1016,SE,30.39,0,0
6886,2014,10,14,21,88,3,17,1015,cv,3.13,0,0
6887,2014,10,14,22,114,6,10,1015,cv,4.02,0,0
6888,2014,10,14,23,128,6,9,1015,cv,4.91,0,0
6889,2014,10,15,0,141,6,8,1015,cv,5.8,0,0
6890,2014,10,15,1,149,6,8,1014,cv,6.69,0,0
6891,2014,10,15,2,149,5,6,1014,NW,0.89,0,0
6892,2014,10,15,3,125,5,6,1013,cv,0.89,0,0
6893,2014,10,15,4,92,5,6,1013,cv,1.78,0,0
6894,2014,10,15,5,110,4,5,1013,cv,2.67,0,0
6895,2014,10,15,6,89,4,5,1013,NW,1.79,0,0
6896,2014,10,15,7,84,5,7,1013,cv,0.89,0,0
6897,2014,10,15,8,95,6,11,1014,NW,1.79,0,0
6898,2014,10,15,9,62,5,13,1014,NE,1.79,0,0
6899,2014,10,15,10,23,-2,21,1014,NW,9.83,0,0
6900,2014,10,15,11,11,-2,21,1014,NW,18.77,0,0
6901,2014,10,15,12,13,-2,21,1014,NW,28.6,0,0
6902,2014,10,15,13,9,-2,22,1014,NW,37.54,0,0
6903,2014,10,15,14,12,-5,23,1014,NW,48.72,0,0
6904,2014,10,15,15,9,-8,23,1014,NW,58.55,0,0
6905,2014,10,15,16,8,-11,22,1015,NW,67.49,0,0
6906,2014,10,15,17,9,-9,20,1016,NW,76.43,0,0
6907,2014,10,15,18,8,-8,17,1017,NW,85.37,0,0
6908,2014,10,15,19,7,-11,17,1018,NW,94.31,0,0
6909,2014,10,15,20,16,-9,15,1020,NW,100.12,0,0
6910,2014,10,15,21,20,-8,13,1021,NW,103.25,0,0
6911,2014,10,15,22,17,-6,12,1021,NE,1.79,0,0
6912,2014,10,15,23,20,-3,9,1021,cv,0.89,0,0
6913,2014,10,16,0,40,-1,7,1022,cv,1.78,0,0
6914,2014,10,16,1,27,-2,7,1022,SE,1.79,0,0
6915,2014,10,16,2,27,0,5,1022,cv,0.89,0,0
6916,2014,10,16,3,29,1,5,1022,cv,1.78,0,0
6917,2014,10,16,4,31,0,4,1022,cv,2.67,0,0
6918,2014,10,16,5,37,0,4,1023,cv,3.56,0,0
6919,2014,10,16,6,36,1,3,1023,cv,4.01,0,0
6920,2014,10,16,7,43,1,3,1024,cv,4.9,0,0
6921,2014,10,16,8,44,2,10,1025,cv,5.79,0,0
6922,2014,10,16,9,44,1,13,1025,cv,6.68,0,0
6923,2014,10,16,10,25,1,16,1024,cv,7.57,0,0
6924,2014,10,16,11,17,-5,19,1023,SE,4.92,0,0
6925,2014,10,16,12,17,-6,20,1022,SE,9.84,0,0
6926,2014,10,16,13,27,-6,21,1020,SE,16.99,0,0
6927,2014,10,16,14,29,-6,21,1019,SE,24.14,0,0
6928,2014,10,16,15,29,-6,22,1018,SE,31.29,0,0
6929,2014,10,16,16,36,-5,21,1018,SE,38.44,0,0
6930,2014,10,16,17,59,-4,20,1018,SE,44.25,0,0
6931,2014,10,16,18,59,-2,15,1018,SE,47.38,0,0
6932,2014,10,16,19,57,-1,15,1018,SE,50.51,0,0
6933,2014,10,16,20,55,-1,13,1018,SE,53.64,0,0
6934,2014,10,16,21,60,0,13,1018,SE,55.43,0,0
6935,2014,10,16,22,70,3,9,1018,cv,0.89,0,0
6936,2014,10,16,23,80,3,8,1018,SE,1.79,0,0
6937,2014,10,17,0,85,3,8,1018,cv,0.89,0,0
6938,2014,10,17,1,88,3,8,1017,cv,1.78,0,0
6939,2014,10,17,2,91,2,5,1017,NW,0.89,0,0
6940,2014,10,17,3,98,4,6,1017,cv,0.45,0,0
6941,2014,10,17,4,103,4,5,1016,NW,0.89,0,0
6942,2014,10,17,5,101,3,4,1017,NW,2.68,0,0
6943,2014,10,17,6,98,3,6,1016,NW,3.57,0,0
6944,2014,10,17,7,99,4,6,1017,cv,0.89,0,0
6945,2014,10,17,8,95,5,9,1017,NW,0.89,0,0
6946,2014,10,17,9,76,3,13,1018,NW,2.68,0,0
6947,2014,10,17,10,80,3,15,1017,NW,4.47,0,0
6948,2014,10,17,11,87,3,18,1017,cv,0.89,0,0
6949,2014,10,17,12,87,4,20,1016,cv,2.68,0,0
6950,2014,10,17,13,82,3,22,1015,cv,4.47,0,0
6951,2014,10,17,14,105,3,23,1014,SE,3.13,0,0
6952,2014,10,17,15,116,4,24,1014,SE,6.26,0,0
6953,2014,10,17,16,103,4,23,1014,SE,10.28,0,0
6954,2014,10,17,17,109,5,22,1014,SE,14.3,0,0
6955,2014,10,17,18,118,7,16,1014,cv,0.89,0,0
6956,2014,10,17,19,127,8,13,1015,SE,1.79,0,0
6957,2014,10,17,20,144,8,15,1015,SE,3.58,0,0
6958,2014,10,17,21,189,8,13,1016,SE,4.47,0,0
6959,2014,10,17,22,190,7,13,1016,cv,0.89,0,0
6960,2014,10,17,23,225,8,11,1017,cv,1.78,0,0
6961,2014,10,18,0,211,8,10,1017,NW,0.89,0,0
6962,2014,10,18,1,197,7,11,1017,NW,2.68,0,0
6963,2014,10,18,2,200,7,9,1017,NE,1.79,0,0
6964,2014,10,18,3,197,6,9,1017,NW,1.79,0,0
6965,2014,10,18,4,193,6,8,1016,cv,0.89,0,0
6966,2014,10,18,5,180,6,8,1017,NW,1.79,0,0
6967,2014,10,18,6,117,6,8,1017,NW,3.58,0,0
6968,2014,10,18,7,110,5,8,1018,NW,5.37,0,0
6969,2014,10,18,8,111,7,11,1018,NW,8.5,0,0
6970,2014,10,18,9,94,7,14,1019,NE,1.79,0,0
6971,2014,10,18,10,112,7,17,1018,cv,0.89,0,0
6972,2014,10,18,11,110,8,20,1018,cv,1.78,0,0
6973,2014,10,18,12,155,8,22,1017,cv,2.67,0,0
6974,2014,10,18,13,186,8,23,1016,cv,4.46,0,0
6975,2014,10,18,14,194,8,24,1015,cv,5.35,0,0
6976,2014,10,18,15,210,8,24,1014,SE,3.13,0,0
6977,2014,10,18,16,215,8,23,1015,SE,6.26,0,0
6978,2014,10,18,17,230,10,21,1014,SE,8.05,0,0
6979,2014,10,18,18,239,12,17,1015,NE,0.89,0,0
6980,2014,10,18,19,272,12,15,1015,NE,1.78,0,0
6981,2014,10,18,20,296,11,14,1015,SE,0.89,0,0
6982,2014,10,18,21,315,11,13,1016,SE,1.78,0,0
6983,2014,10,18,22,357,11,13,1016,cv,0.89,0,0
6984,2014,10,18,23,382,12,14,1016,cv,1.34,0,0
6985,2014,10,19,0,406,11,14,1015,cv,2.23,0,0
6986,2014,10,19,1,405,11,15,1015,cv,4.02,0,0
6987,2014,10,19,2,389,12,14,1015,NE,0.89,0,0
6988,2014,10,19,3,397,12,14,1014,SE,0.89,0,0
6989,2014,10,19,4,413,12,13,1014,cv,0.89,0,0
6990,2014,10,19,5,373,12,13,1014,NE,0.89,0,0
6991,2014,10,19,6,362,12,13,1014,cv,0.89,0,0
6992,2014,10,19,7,356,11,13,1014,cv,1.78,0,0
6993,2014,10,19,8,344,12,15,1015,SE,1.79,0,0
6994,2014,10,19,9,352,12,16,1015,cv,0.89,0,0
6995,2014,10,19,10,357,12,17,1015,SE,1.79,0,0
6996,2014,10,19,11,353,12,18,1015,SE,3.58,0,0
6997,2014,10,19,12,292,11,20,1014,SE,6.71,0,0
6998,2014,10,19,13,213,11,20,1014,SE,10.73,0,0
6999,2014,10,19,14,210,12,20,1013,SE,13.86,0,0
7000,2014,10,19,15,183,12,20,1013,SE,16.99,0,0
7001,2014,10,19,16,161,12,20,1013,SE,20.12,0,0
7002,2014,10,19,17,153,12,19,1013,SE,21.91,0,0
7003,2014,10,19,18,169,13,16,1014,NE,0.89,0,0
7004,2014,10,19,19,196,13,17,1014,cv,0.89,0,0
7005,2014,10,19,20,200,13,16,1015,SE,0.89,0,0
7006,2014,10,19,21,197,13,16,1015,SE,2.68,0,0
7007,2014,10,19,22,178,13,16,1015,SE,5.81,0,0
7008,2014,10,19,23,161,13,16,1016,SE,7.6,0,0
7009,2014,10,20,0,161,13,16,1016,SE,9.39,0,0
7010,2014,10,20,1,166,13,15,1016,SE,10.28,0,0
7011,2014,10,20,2,171,13,15,1016,SE,12.07,0,0
7012,2014,10,20,3,177,12,13,1015,NE,0.89,0,0
7013,2014,10,20,4,177,12,12,1015,NE,1.78,0,0
