No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
1274,2014,2,23,1,279,-5,2,1032,SE,14.31,0,0
1275,2014,2,23,2,NA,-5,2,1032,SE,16.1,0,0
1276,2014,2,23,3,264,-5,1,1032,SE,17.89,0,0
1277,2014,2,23,4,245,-6,1,1031,SE,19.68,0,0
1278,2014,2,23,5,228,-6,1,1031,cv,0.89,0,0
1279,2014,2,23,6,233,-6,1,1031,cv,1.78,0,0
1280,2014,2,23,7,240,-6,1,1032,cv,2.67,0,0
1281,2014,2,23,8,246,-6,1,1032,cv,3.56,0,0
1282,2014,2,23,9,246,-6,1,1032,cv,4.45,0,0
1283,2014,2,23,10,252,-6,2,1032,SE,1.79,0,0
1284,2014,2,23,11,266,-6,2,1032,cv,0.89,0,0
1285,2014,2,23,12,270,-6,2,1031,cv,1.78,0,0
1286,2014,2,23,13,279,-6,2,1030,cv,2.67,0,0
1287,2014,2,23,14,283,-6,2,1030,cv,3.56,0,0
1288,2014,2,23,15,316,-6,3,1030,cv,4.45,0,0
1289,2014,2,23,16,336,-6,3,1029,cv,5.34,0,0
1290,2014,2,23,17,333,-6,3,1029,SE,0.89,0,0
1291,2014,2,23,18,348,-5,2,1029,SE,1.78,0,0
1292,2014,2,23,19,360,-6,2,1030,cv,0.89,0,0
1293,2014,2,23,20,358,-5,1,1030,cv,1.78,0,0
1294,2014,2,23,21,358,-5,2,1030,cv,2.67,0,0
1295,2014,2,23,22,357,-5,2,1030,cv,3.56,0,0
1296,2014,2,23,23,362,-5,2,1030,cv,4.45,0,0
1297,2014,2,24,0,348,-5,2,1030,NE,0.89,0,0
1298,2014,2,24,1,323,-5,2,1029,NW,0.89,0,0
1299,2014,2,24,2,339,-5,2,1029,cv,0.45,0,0
1300,2014,2,24,3,339,-5,2,1028,NW,0.89,0,0
1301,2014,2,24,4,339,-5,2,1028,NW,2.68,0,0
1302,2014,2,24,5,341,-5,2,1028,NW,4.47,0,0
1303,2014,2,24,6,344,-5,1,1028,NW,6.26,0,0
1304,2014,2,24,7,335,-5,1,1028,NW,8.05,0,0
1305,2014,2,24,8,329,-5,2,1029,cv,0.89,0,0
1306,2014,2,24,9,323,-5,3,1029,NE,1.79,0,0
1307,2014,2,24,10,350,-5,4,1029,NE,3.58,0,0
1308,2014,2,24,11,341,-5,5,1028,NW,1.79,0,0
1309,2014,2,24,12,347,-5,6,1028,NW,3.58,0,0
1310,2014,2,24,13,356,-5,7,1027,cv,0.89,0,0
1311,2014,2,24,14,342,-5,7,1026,cv,1.78,0,0
1312,2014,2,24,15,366,-5,7,1025,cv,2.67,0,0
1313,2014,2,24,16,358,-5,7,1025,cv,4.46,0,0
1314,2014,2,24,17,391,-5,7,1025,cv,5.35,0,0
1315,2014,2,24,18,425,-5,5,1025,cv,6.24,0,0
1316,2014,2,24,19,387,-5,4,1026,SE,1.79,0,0
1317,2014,2,24,20,363,-5,3,1027,SE,3.58,0,0
1318,2014,2,24,21,343,-5,2,1027,cv,0.89,0,0
1319,2014,2,24,22,353,-5,0,1027,NE,0.89,0,0
1320,2014,2,24,23,357,-4,0,1027,NE,1.78,0,0
1321,2014,2,25,0,371,-4,-1,1027,cv,0.89,0,0
1322,2014,2,25,1,394,-5,-1,1027,cv,1.34,0,0
1323,2014,2,25,2,453,-5,-2,1027,NE,0.89,0,0
1324,2014,2,25,3,453,-5,-2,1027,cv,0.89,0,0
1325,2014,2,25,4,485,-5,-2,1027,NW,0.89,0,0
1326,2014,2,25,5,463,-5,-2,1027,NW,1.78,0,0
1327,2014,2,25,6,463,-5,-2,1027,NW,3.57,0,0
1328,2014,2,25,7,418,-4,-1,1027,NW,5.36,0,0
1329,2014,2,25,8,384,-4,0,1028,NW,7.15,0,0
1330,2014,2,25,9,371,-4,2,1028,NW,10.28,0,0
1331,2014,2,25,10,369,-4,3,1027,cv,0.89,0,0
1332,2014,2,25,11,374,-4,5,1027,cv,1.78,0,0
1333,2014,2,25,12,397,-4,6,1027,cv,2.67,0,0
1334,2014,2,25,13,397,-4,7,1025,cv,3.56,0,0
1335,2014,2,25,14,389,-5,8,1024,SE,1.79,0,0
1336,2014,2,25,15,410,-4,8,1024,SE,3.58,0,0
1337,2014,2,25,16,436,-4,8,1024,cv,1.79,0,0
1338,2014,2,25,17,462,-4,8,1024,cv,2.68,0,0
1339,2014,2,25,18,482,-4,6,1024,cv,3.13,0,0
1340,2014,2,25,19,501,-3,4,1025,cv,4.02,0,0
1341,2014,2,25,20,507,-5,3,1025,NW,1.79,0,0
1342,2014,2,25,21,523,-4,2,1026,NE,1.79,0,0
1343,2014,2,25,22,545,-4,1,1026,cv,0.89,0,0
1344,2014,2,25,23,577,-4,1,1025,cv,1.34,0,0
1345,2014,2,26,0,541,-4,0,1025,cv,2.23,0,0
1346,2014,2,26,1,532,-4,1,1025,NE,0.89,0,0
1347,2014,2,26,2,534,-4,1,1025,NW,0.89,0,0
1348,2014,2,26,3,495,-4,0,1024,NW,2.68,0,0
1349,2014,2,26,4,483,-4,1,1024,NW,4.47,0,0
1350,2014,2,26,5,474,-4,1,1023,NW,5.36,0,0
1351,2014,2,26,6,478,-4,0,1023,cv,0.89,0,0
1352,2014,2,26,7,496,-4,0,1023,NW,0.89,0,0
1353,2014,2,26,8,519,-3,1,1024,NW,1.78,0,0
1354,2014,2,26,9,526,-2,4,1023,NW,2.67,0,0
1355,2014,2,26,10,512,-1,5,1023,SE,1.79,0,0
1356,2014,2,26,11,557,0,6,1022,cv,0.89,0,0
1357,2014,2,26,12,551,0,7,1021,cv,1.78,0,0
1358,2014,2,26,13,562,0,8,1021,cv,2.67,0,0
1359,2014,2,26,14,542,-1,9,1020,NW,3.13,0,0
1360,2014,2,26,15,502,-1,9,1020,cv,0.89,0,0
1361,2014,2,26,16,525,0,9,1020,NW,1.79,0,0
1362,2014,2,26,17,446,0,9,1021,NW,4.92,0,1
1363,2014,2,26,18,188,2,8,1022,NW,10.73,0,2
1364,2014,2,26,19,111,2,7,1023,NW,15.65,0,3
1365,2014,2,26,20,82,2,8,1023,NW,19.67,0,0
1366,2014,2,26,21,58,2,6,1024,NE,3.13,0,1
1367,2014,2,26,22,43,2,6,1024,NW,3.13,0,0
1368,2014,2,26,23,27,2,6,1025,NW,6.26,0,0
1369,2014,2,27,0,31,-9,7,1025,NW,14.31,0,0
1370,2014,2,27,1,15,-11,5,1026,NW,22.36,0,0
1371,2014,2,27,2,17,-14,4,1027,NW,28.17,0,0
1372,2014,2,27,3,17,-15,4,1027,NW,37.11,0,0
1373,2014,2,27,4,21,-15,3,1027,NW,46.05,0,0
1374,2014,2,27,5,17,-16,3,1028,NW,54.1,0,0
1375,2014,2,27,6,13,-17,2,1029,NW,59.91,0,0
1376,2014,2,27,7,11,-18,2,1030,NW,64.83,0,0
1377,2014,2,27,8,12,-15,3,1031,NW,67.96,0,0
1378,2014,2,27,9,10,-18,5,1032,NW,75.11,0,0
1379,2014,2,27,10,13,-18,5,1032,NW,80.92,0,0
1380,2014,2,27,11,13,-17,6,1032,NW,84.05,0,0
1381,2014,2,27,12,8,-18,7,1031,NE,4.02,0,0
1382,2014,2,27,13,12,-19,8,1030,NW,3.13,0,0
1383,2014,2,27,14,12,-19,7,1029,cv,3.13,0,0
1384,2014,2,27,15,14,-19,9,1028,cv,4.92,0,0
1385,2014,2,27,16,17,-19,8,1028,NE,1.79,0,0
1386,2014,2,27,17,18,-20,7,1027,NE,3.58,0,0
1387,2014,2,27,18,17,-19,6,1027,SE,1.79,0,0
1388,2014,2,27,19,19,-17,2,1028,SE,3.58,0,0
1389,2014,2,27,20,31,-18,3,1028,SE,5.37,0,0
1390,2014,2,27,21,45,-16,1,1028,cv,0.89,0,0
1391,2014,2,27,22,42,-12,0,1028,cv,1.78,0,0
1392,2014,2,27,23,53,-15,0,1029,cv,2.67,0,0
1393,2014,2,28,0,42,-12,-2,1028,NE,1.79,0,0
1394,2014,2,28,1,34,-14,0,1029,SE,3.13,0,0
1395,2014,2,28,2,130,-6,-1,1029,SE,4.92,0,0
1396,2014,2,28,3,114,-5,-1,1029,SE,8.05,0,0
1397,2014,2,28,4,61,-5,-1,1028,SE,9.84,0,0
1398,2014,2,28,5,48,-6,-2,1028,cv,0.89,0,0
1399,2014,2,28,6,48,-6,-2,1028,cv,1.78,0,0
1400,2014,2,28,7,54,-8,-3,1029,cv,2.67,0,0
1401,2014,2,28,8,57,-5,-1,1029,SE,0.89,0,0
1402,2014,2,28,9,63,-6,0,1030,cv,0.89,0,0
1403,2014,2,28,10,81,-6,2,1029,SE,1.79,0,0
1404,2014,2,28,11,98,-6,2,1029,SE,3.58,0,0
1405,2014,2,28,12,106,-8,3,1027,SE,7.6,0,0
1406,2014,2,28,13,97,-8,5,1026,SE,10.73,0,0
1407,2014,2,28,14,108,-8,5,1025,SE,13.86,0,0
1408,2014,2,28,15,103,-9,6,1024,cv,0.89,0,0
1409,2014,2,28,16,96,-9,6,1023,cv,1.78,0,0
1410,2014,2,28,17,84,-9,6,1023,SE,1.79,0,0
1411,2014,2,28,18,118,-10,6,1023,SE,3.58,0,0
1412,2014,2,28,19,116,-7,4,1023,NW,4.02,0,0
1413,2014,2,28,20,158,-7,2,1024,cv,0.89,0,0
1414,2014,2,28,21,171,-7,0,1025,cv,1.78,0,0
1415,2014,2,28,22,179,-7,0,1025,NW,1.79,0,0
1416,2014,2,28,23,172,-6,0,1025,NW,3.58,0,0
